fd_0,fd_1,fd_2,fd_3,fd_4,fd_5,fd_6,fd_7,fd_8,fd_9,fd_10,fd_11,fd_12,fd_13,fd_14,fd_15,fd_16,fd_17,fd_18,fd_19,fd_20,fd_21,fd_22,fd_23,fd_24,fd_25,fd_26,fd_27,fd_28,fd_29,fd_30,fd_31,fd_32,fd_33,fd_34,fd_35,fd_36,fd_37,fd_38,fd_39,fd_40,fd_41,fd_42,fd_43,fd_44,fd_45,fd_46,fd_47,fd_48,fd_49,fd_50,fd_51,fd_52,fd_53,fd_54,fd_55,fd_56,fd_57,fd_58,fd_59,fd_60,fd_61,fd_62,fd_63
1,0.241284,0.0126116,0,0.0160977,0.00245737,0.00659338,0.00111918,0.0116362,0.00682546,0.00745165,0.00435322,0.00249176,0.00682155,0.00748668,0.00558981,0.00840294,0.00359192,0.0106174,0.00461513,0.00793067,0.00883106,0.00221952,0.0069507,0.00827542,0.00813212,0.0111277,0.00831098,0.00803323,0.00601427,0.00292555,0.00823381,0.0070021,0.00961792,0.0105095,0.00393339,0.00811145,0.0029625,0.00544024,0.00925362,0.00947152,0.00936435,0.000616504,0.0103915,0.00668631,0.00546098,0.00635052,0.0109041,0.00144797,0.00838075,0.010438,0.00903766,0.00620486,0.00526632,0.00437718,0.00595861,0.0100889,0.00500583,0.0102501,0.00579688,0.00617388,0.00403742,0.0104256,0.00954488
1,0.240601,0.00827548,0.0135574,0.00940214,0.00772001,0.0170066,0.00201036,0.00958045,0.00830352,0.00163037,0.00889144,0.0114139,0.00580971,0.0048664,0.00953403,0.00586455,0.00630591,0.00367809,0.0109693,0.00542006,0.00722518,0.00690585,0.00928777,0.00464221,0.00725743,0.00927939,0.00288651,0.0112988,0.00686785,0.00689158,0.00229762,0.00839008,0.0110032,0.00732816,0.00816404,0.00299,0.00984603,0.0112754,0.00713645,0.00172094,0.0116147,0.0107827,0,0.0126556,0.0110598,0.0038838,0.00890283,0.00402656,0.00786305,0.00958382,0.00599134,0.00508109,0.0106906,0.00822576,0.00367127,0.0125714,0.00550238,0.00940256,0.00466418,0.00591567,0.0115556,0.00570949,0.00852041
1,0.258286,0,0.0152945,0.0254485,0.00170615,0.0205888,0.00798254,0.0113501,0.0131523,0.00694326,0.0208791,0.0125625,0.0154068,0.0184514,0.00602922,0.0165397,0.0110304,0.0201622,0.00399189,0.0139329,0.0127684,0.0133661,0.0179807,0.00592276,0.00967335,0.0186164,0.00812846,0.00998139,0.0101885,0.0151524,0.0168187,0.00629141,0.0118386,0.0176989,0.0130177,0.0179367,0.0200381,0.0063545,0.0177306,0.0204607,0.00435199,0.0152072,0.0155308,0.0134015,0.0173466,0.0114456,0.0227581,0.0025253,0.0168426,0.0130551,0.0130112,0.012603,0.012985,0.00387305,0.014091,0.0122226,0.00992379,0.0221264,0.00392233,0.0152657,0.0127737,0.0114345,0.00929525
1,0.216328,0.034707,0.00767164,0.00657495,0.008824,0.000667179,0.000969959,0.00489623,0.00450756,0.00113219,0.00234286,0.00375599,0.00552505,0.00268774,0.00320646,0.00308011,0.00375646,0.00140033,0.00558126,0.00574247,0.0002852,0.000851252,0.0058602,0.00511842,0.00255124,0.00156166,0.00537077,0.0016053,0.00450483,0.00414375,0.00120689,0.00414147,0.00551598,0.00102135,0.00190897,0.00211508,0.00560642,0.00328973,0.00133196,0.00290671,0.00501462,0.00228812,0.00362968,0.00246975,0.00466542,0.00468479,0.00161932,0.00293273,0.00710728,4.08E-05,0.000110701,0.004038,0.00446694,0.00277497,0.00345289,0.00347213,0.00427967,0.000238083,0.00273975,0.00639356,0.00911549,0.00566711,0
1,0.281773,0.0444618,0.0257593,0.0248566,0.00643475,0.0283391,0,0.0223887,0.00495992,0.0134941,0.00734406,0.0143378,0.0137737,0.00893178,0.0102952,0.0136751,0.00995999,0.0100923,0.0120339,0.0105484,0.00635876,0.0153671,0.0114604,0.0123385,0.00804058,0.0139742,0.0136461,0.00763293,0.012991,0.0112286,0.00948828,0.0144879,0.00964236,0.0163391,0.00715379,0.0115994,0.015162,0.0103129,0.0099503,0.0124624,0.0133048,0.00967021,0.0191865,0.000650578,0.0200585,0.00764484,0.0104719,0.0154087,0.0112475,0.00630029,0.0154807,0.0128811,0.0127207,0.0113546,0.014882,0.0119667,0.0115845,0.0124327,0.0104427,0.0119548,0.00704078,0.0184629,0.00411571
1,0.302849,0.0430035,0.00524616,0.0102409,0.00733754,0.0179037,0.00128392,0.00712573,0.00652551,0.00517886,0.00614268,0.00706809,0.00442867,0.0110611,0.000769464,0.00759434,0.00208351,0.00758525,0.00484862,0.00969881,0.0014048,0.0092055,0.0038434,0.00924735,0.00719015,0.00871797,0.00678736,0.0104092,0.00427299,0.00339227,0.00921267,0.0016733,0.0103634,0.00529871,0.0102973,0.00421697,0.0072964,0.00105736,0.00828292,0.00570168,0.00881061,0.0063028,0.00828751,0.00512109,0.00948509,0.00736404,0.00499405,0.00467106,0.00462759,0.00878112,0,0.0109804,0.00258691,0.0121447,0.0026579,0.0119091,0.000255995,0.0150294,0.00248753,0.00966866,0.0037372,0.0102842,0.0126731
1,0.235865,0.0387545,0.0172767,0.0104329,0.00865049,0.00673883,0.00377066,0.00588022,0.00653569,0.00645002,0.00525006,0.00739819,0.00554959,0.00467184,0.00644357,0.00862089,0.0088,0.00473446,0.0012413,0.00598114,0.0101331,0.0108604,0.00817561,0.00362641,0.0034124,0.00583724,0.00752493,0.00666017,0.00615823,0.00515336,0.0115811,0.00969306,0,0.000308955,0.0113611,0.00936613,0.00475506,0.00737381,0.00818795,0.00280504,0.00476746,0.00798896,0.00641938,0.00428287,0.00662899,0.00805949,0.00565579,0.00292741,0.00783765,0.00994701,0.00460149,0.00483758,0.0078836,0.00741012,0.00821677,0.00967656,0.00667902,0.00320671,0.00496837,0.0106201,0.00700102,0.006659,0.0190127
1,0.26155,0.035109,0.031658,0.0327451,0.0148393,0.023016,0.00740036,0.014046,0.0265222,0.00323937,0.0127292,0.00538367,0.00719475,0.0101535,0.01657,0.00622783,0.012097,0.0030288,0.0139821,0.00952878,0.0173511,0.00422273,0.0062694,0.00943444,0.00795926,0.0092467,0.0180982,0.00127884,0.0247303,0.001369,0.014717,0.0151461,0.00551012,0.0112351,0.0120825,0.00122305,0.0219385,0.00875819,0.00994443,0.00798592,0.0102961,0.0116799,0.0188944,0,0.0184509,0.00904543,0.0146313,0.00761748,0.0121656,0.00449981,0.0136538,0.0112906,0.00827269,0.015099,0.0110279,0.00520766,0.0187089,0.00147342,0.0296078,0.00474876,0.0184768,0.0124058,0.00358318
1,0.251051,0,0.00457397,0.00890314,0.00414845,0.00947123,0.00245775,0.00873657,0.00182545,0.0117407,0.0112019,0.00599181,0.0118108,0.00338239,0.0105365,0.00627157,0.0118014,0.00901138,0.0099692,0.00677099,0.00476134,0.0133771,0.00935229,0.00775802,0.00778911,0.00966606,0.0141918,0.0104268,0.00607083,0.00625944,0.0121699,0.00803278,0.00996711,0.00973551,0.0108987,0.00933063,0.00963602,0.00566544,0.0144188,0.00863646,0.00774553,0.00850597,0.00726182,0.00769329,0.00685874,0.00971657,0.00816481,0.010866,0.0044532,0.00706828,0.0130638,0.00917639,0.0108732,0.00692408,0.00803272,0.00819978,0.0134516,0.00531969,0.00981982,0.00872395,0.0105514,0.00657557,0.0107276
1,0.285728,0.0131709,0.00266456,0.000778062,0.00681658,0.00335182,0,0.004591,0.00246035,0.000146896,0.00176917,0.00340152,0.00544937,0.00317659,0.00125621,0.00461515,0.00319007,0.00221402,0.00447622,0.00250454,0.00490976,0.00591929,0.00279754,0.00698804,0.000738272,0.00651533,0.00303737,0.00258084,0.00418204,0.0027661,0.00450445,0.00456881,0.00629823,0.000683793,0.00812622,0.00250326,0.00576063,0.00198278,0.00443593,0.00443578,0.00430984,0.00597471,0.00351792,0.00754163,0.00093306,0.00539539,0.00331378,0.00385277,0.00487992,0.00452207,0.00506253,0.00550186,0.00545386,0.00656283,0.00049073,0.00635887,0.00362788,0.00540772,0.00438263,0.00733109,0.00415787,0.00442399,0.00315305
1,0.192726,0.0200377,0.0290419,0,0.0238332,0.00698288,0.00983085,0.0111034,0.00844319,0.0135791,0.00588742,0.0080206,0.00995473,0.0100638,0.00969044,0.00829577,0.00558108,0.00647591,0.00988391,0.00509216,0.0103004,0.00983765,0.00538773,0.00910809,0.0120664,0.00497684,0.00201513,0.00682259,0.0109534,0.0127723,0.00842383,0.00598661,0.00827368,0.0057839,0.00480437,0.00927214,0.0111555,0.00906509,0.00588135,0.00815963,0.00642043,0.00744063,0.00590223,0.0144305,0.00594782,0.008994,0.00833033,0.00869861,0.00796718,0.0086263,0.00635432,0.00846814,0.0113963,0.00669232,0.010832,0.00494146,0.0109388,0.0163875,0.000157597,0.0108305,0.0124921,0.0103022,0.000364121
1,0.286149,0.00682761,0.0224269,0.00647257,0.0167051,0.0119282,0.00827012,0.00496155,0.00788715,0.0127157,0.00918267,0.00982412,0.0147366,0.00795686,0.0129276,0.00993811,0.00932343,0.0159871,0.00611946,0.0151727,0.00932146,0.0135043,0.0108921,0.0109184,0.0158541,0.00609427,0.00930319,0.015749,0.00695295,0.0140239,0.00901813,0.015587,0.00756601,0.0151526,0.0124947,0.00956208,0.0111218,0.0120994,0.00863832,0.0120575,0.0106977,0.00989452,0.0103433,0.0135271,0.00822635,0.0127814,0.0110019,0.0121695,0.00943989,0.0122616,0.0145374,0.00622321,0.0155105,0.00799457,0.0132354,0.00898723,0.0106015,0.0159983,0.0074019,0.00699376,0.0209723,0.0274024,0
1,0.287619,0.00271392,0.0158726,0,0.0152441,0.00223366,0.00400446,0.00975727,0.00251639,0.0120079,0.00976855,0.0138373,0.0118256,0.0127272,0.00585518,0.0146834,0.00104017,0.0133957,0.00511714,0.0106035,0.0049457,0.0120328,0.00547777,0.00748736,0.0075699,0.00981857,0.00787444,0.0110919,0.00904062,0.0113892,0.00641081,0.01531,0.00489429,0.0111875,0.0069629,0.010617,0.00862224,0.009616,0.00716429,0.00621865,0.0122741,0.00725962,0.014016,0.0112508,0.0153045,0.00741016,0.0159249,0.00590581,0.0108204,0.00975878,0.00715583,0.0126457,0.00263358,0.0177489,0.0021956,0.0135816,0.00642456,0.00946347,0.00688784,0.0109622,0.00957274,0.00999817,0.0085766
1,0.239606,0.029398,0.00178185,0.0269599,0.0140345,0.0040516,0.0127232,0.00495039,0.00979775,0.00869556,0.00832358,0.00716956,0.0119268,0.00904698,0.0084249,0.0101038,0.00757618,0.00921077,0.0100945,0.00752211,0.0115783,0.00770465,0.00979651,0.00899511,0.00974845,0.00773729,0.0121369,0.00953856,0.00875226,0.00935516,0.0097774,0.0129526,0.00677524,0.0102944,0.00678824,0.0146838,0.00489999,0.0139894,0.005347,0.0120278,0.0060132,0.0140565,0.00716597,0.0117974,0.00628609,0.0122463,0.0118193,0.00747273,0.0106217,0.0106521,0.00962183,0.00847313,0.00978872,0.00931292,0.0121811,0.00449703,0.0108026,0.0164183,0.00606468,0.0127231,0.0116599,0.014196,0
1,0.295458,0.0100283,0.0224571,1.56E-05,0.0075337,0.00617168,0.0146877,0.0165517,0.0134738,0.0207787,0.0167687,0.0182046,0.0105756,0.00795306,0.0023214,0.00617743,0.0122223,0.0114647,0.000643709,0.0120328,0.00834395,0.0106947,0.00227237,0.00669013,0.00116566,0.0082365,0.00521694,0.00409373,0.00521719,0.0101069,0.0169202,0.00447964,0.00887418,0.00302838,0.00941974,0.00356696,0.0116352,0.0081789,0.00290985,0,0.00983549,0.0067514,0.00294035,0.00364778,0.00542588,0.00695864,0.0103732,0.00792664,0.00945043,0.00516136,0.00639739,0.0113702,0.00401134,0.00461674,0.0051629,0.0109405,0.0139745,0.0119211,0.0115113,0.000981192,0.00329482,0.00664518,0.00452769
1,0.191511,0.0060346,0.019361,0.012162,0.0117218,0.00538806,0.00426133,0.00935574,0.00500112,0.0028021,0.008759,0.00707082,0.00116081,0.00887439,0.00405668,0.00474336,0.00705303,0.00438633,0.00644221,0.00586332,0.00495129,0.00789157,0.00539454,0.00643261,0.00734647,0.00458848,0.00583374,0.00401789,0.00397002,0.00804335,0.00840702,0,0.0091942,0.010498,0.00413869,0.00380396,0.00796288,0.0098999,0.00524595,0.00454087,0.00819446,0.00566807,0.0060491,0.00548804,0.00621734,0.00514556,0.0101295,0.00823019,0.00229038,0.0101033,0.0072566,0.00757402,0.00355464,0.0081315,0.00367017,0.00827499,0.00890096,0.0026543,0.00870513,0.00907998,0.0101456,0.0116959,0.0089827
1,0.246198,0.00280467,0.00402906,0.010099,0.00710689,0.00447147,0.00389662,0.00323088,0.00158842,0.00406127,0.00115495,0.00619798,0.00619009,0.00998553,0.00649369,0.00499134,0.005553,0.0065859,0.00481202,0.00191021,0.00509945,0.00330616,0.00433736,0,0.00193419,0.00212874,0.00540512,0.00625859,0.00723471,0.00302659,0.00313236,0.000807685,0.00504448,0.00565606,0.00501221,0.00351355,0.00422807,0.00483259,0.00924984,0.00765188,0.00732639,0.00394134,0.00674983,0.00486647,0.00709413,0.0013415,0.00580301,0.00480444,0.00654013,0.00515504,0.00742526,0.00712217,0.00583501,0.00266884,0.00310408,0.00284917,0.00477818,0.00433193,0.00875919,0.00852756,0.00587994,0.00354282,0.00418345
1,0.294599,0.0196845,0.00271777,0.0191035,0.00803187,0.0101145,0.010213,0.00681157,0.00461475,0.00804116,0.00973156,0.0142073,0.00522316,0.00803424,0.00715126,0.00713597,0.0141565,0.0121071,0.0120976,0.0163797,0.0127289,0.0147675,0.0132109,0.0156902,0.00567831,0.011552,0.0114223,0.0137366,0.0174262,0.00651583,0.0145682,0.00918578,0.0101366,0.00821147,0.0053766,0.0117792,0.0105815,0.0161633,0.00533115,0.00991679,0.010719,0.0127025,0.0121227,0.00637815,0.00818954,0.0151251,0.0130906,0.00734036,0.00883357,0.00909313,0.0142044,0.00770319,0.00983466,0.00784338,0.0118421,0.0120408,0.00846516,0.0119006,0,0.0171067,0.00237233,0.0194532,0.00101388
1,0.192622,0.0153973,0.00683577,0.0177167,0.00190182,0.00541252,0.00329647,0.00349266,0.00474439,0.00544367,0.00426154,0.00398061,0.00625338,0.0050344,0.0011886,0.0047224,0.0058591,0.0024982,0.00963335,0.0027867,0.00523282,0.00610764,0.00179065,0.00848352,0.00200223,0.00673596,0.00737522,0,0.0084308,0.00687323,0.000791015,0.0090559,0.00395566,0.000281498,0.00812899,0.0038424,0.00382176,0.00656793,0.00423941,0.0040978,0.00643204,0.00523296,0.0035189,0.00713986,0.00637583,0.00552542,0.00638471,0.00591525,0.00467076,0.00353036,0.00369925,0.00569302,0.00692364,0.00690897,0.00445849,0.00545768,0.00603761,0.00263437,0.007172,0.00731156,0.00506226,0.00701992,0.00501873
1,0.24615,0.0884631,0.0266635,0.0415644,0.0146506,0.0264833,0,0.0244467,0.00502773,0.0196754,0.0102015,0.0127645,0.0145014,0.00808265,0.0159404,0.0134118,0.0104622,0.0152104,0.0100812,0.0155803,0.00962118,0.0136166,0.0100234,0.0130624,0.00752835,0.0123779,0.0102735,0.00955835,0.0107,0.00955002,0.01772,0.0122029,0.00929943,0.0102549,0.00698587,0.0150968,0.00763623,0.0102528,0.00967857,0.00940372,0.0146433,0.0103281,0.0135432,0.0100187,0.00943174,0.0121381,0.0105572,0.0135733,0.00817275,0.0113133,0.0151497,0.00979049,0.0142825,0.00465065,0.0111923,0.0120118,0.0112408,0.0185721,0.00467172,0.0155601,0.0178752,0.000744197,0.0149574
1,0.226785,0.01072,0.00469238,0,0.015981,0.001959,0.0115662,0.00989779,0.0119187,0.00637708,0.0123554,0.00833956,0.0144515,0.00891386,0.00974413,0.0144338,0.0112204,0.0169536,0.00793029,0.0107298,0.00277945,0.0126306,0.00727708,0.0109262,0.0155738,0.00340534,0.0164049,0.00419275,0.0106366,0.0109402,0.00297593,0.0107182,0.00996384,0.00947446,0.0096907,0.00904463,0.00613915,0.00970545,0.0151358,0.00546678,0.00859853,0.00613447,0.0116951,0.00892249,0.012641,0.000735338,0.0171992,0.00142151,0.00887623,0.00839082,0.00517611,0.0202452,0.00300186,0.00608198,0.0106625,0.00322022,0.0154041,0.0100067,0.00276882,0.0189376,0.0115305,0.00982329,0.0160633
1,0.19603,0.037379,0.0393529,0.0141439,0.011832,0.010582,0.00186666,0.00955652,0.00244742,0.00689125,0.00851692,0.00299498,0.00895851,0.00251408,0.0063414,0.00537385,0.00580652,0.00490496,0.00154113,0.00840836,0.00756049,0.00135027,0.00861268,0.00900219,0,0.011635,0.00556839,0.00625536,0.0105004,0.00287737,0.00899886,0.00160184,0.00977731,0.00852626,0.00154674,0.00647722,0.00811806,0.00659836,0.000879788,0.011015,0.00440057,0.0052719,0.0096195,0.00507595,0.00761798,0.00538436,0.00731355,0.00448564,0.00650257,0.00467542,0.0053219,0.00873984,0.00347745,0.00525398,0.00483284,0.00816563,0.00506249,0.00166013,0.0076974,0.00382805,0.00582068,0.00660411,0.00192752
1,0.289966,0.155253,0.0616072,0.0476878,0.0372769,0.00577993,0.0231277,0.0218159,0.0068242,0.0315251,0.0191261,0.00698489,0.0190423,0.0159635,0.00379666,0.0118021,0.00942667,0.00997077,0.0179228,0.0123755,0.00915771,0.0056365,0.0125214,0.00986564,0.00751717,0.0172256,0.00759101,0.0146117,0.0167169,0.0109724,0.00417395,0.0148052,0.00861606,0.00334585,0.0180781,0.00893435,0.0070559,0.0119789,0.0114738,0.0111991,0.0156983,0.0110208,0.0186935,0.0110293,0.00286787,0.00675769,0.0214774,0.000355327,0.0128662,0.0131872,0.00511578,0.0117353,0.00896516,0.00552215,0.0213782,0.0176578,0,0.0217663,0.01411,0.0134279,0.0180037,0.00385714,0.0157832
1,0.240413,0.0581134,0.059465,0.0350975,0.015605,0.0152229,0.0266815,0.0060706,0.0160685,0.0194002,0.0160283,0.0132361,0.0141296,0.0104246,0.00900508,0.00873776,0.0205062,0.0165294,0.0110624,0.0204528,0.00512545,0.0120602,0.0039713,0.015051,0.0060597,0.0130462,0.0146292,0.00643845,0.0189559,0.00950666,0.0113792,0.0128497,0.00902951,0.0111827,0.00503782,0.0152069,0.0117987,0.0117839,0.013291,0.0167202,0.00858971,0.0158205,0.0104141,0.00736022,0.0131449,0.0145406,0.00891945,0.0126272,0.0078742,0.0188955,0,0.0193459,0.020395,0.0111808,0.0196732,0.0042359,0.0128541,0.00567042,0.0170453,0.0092882,0.00975198,0.0132468,0.0195813
1,0.249217,0.0119829,0.00514291,0.021473,0.00685429,0.00476358,0.00667943,0.000107736,0.00715916,0.00254295,0.00734712,0.00705084,0.00630155,0.00107219,0.00295612,0.00875483,0.00422483,0.00447012,0.00620736,0.0125493,0.000954039,0.0104343,0.00575253,0.00970203,0.0034986,0.007204,0.00829866,0.00536264,0.0093957,0.00575675,0.00793375,0.00895667,0.00605249,0.0117701,0.00679984,0.00888424,0.00795249,0.00656374,0.00971759,0.00254443,0.0154593,0.00514616,0.00981247,0.00642818,0.00958801,0.00735812,0.00700737,0.00978743,0.00529325,0.00599773,0.00886528,0.00310607,0.00983383,0.00990306,0.00883311,0.00536595,0.00611155,0.00826025,0,0.00992595,0.00797102,0.00658363,0.00469891
1,0.269597,0.0774023,0.0543,0.0324616,0.0240467,0.0141554,0.0274518,0.0245658,0.00735478,0.0157399,0.0225872,0.00763388,0.0164815,0.01273,0.0101843,0.0155631,0.004438,0.0187762,0.0157857,0.00740903,0.0202183,0.0102911,0.0109506,0.0125172,0.0102367,0.0105851,0.00975185,0.0109991,0.0165111,0.00725956,0.0129105,0.0162544,0.017233,0.00729781,0.0236588,0.00580951,0.0166114,0.0126787,0.0118338,0.017329,0.00699544,0.0198375,0.0218315,0.00384158,0.0246218,0.010178,0.0147351,0.0127201,0.0133457,0.0180126,0.00267244,0.0189326,0.011529,0.0163311,0.00390683,0.0229216,0.0146444,0,0.025215,0.0233511,0.00544089,0.0304482,0.0395551
1,0.121795,0.0612835,0.0253023,0.019123,0.00228775,0.0141268,0.0160366,0.0157832,0.0160343,0.00486504,0.00572723,0.012189,0.012512,0.0132155,0.00379071,0,0.00336019,0.011621,0.00819866,0.0121114,0.00863381,0.00822858,0.00708232,0.00751969,0.00930684,0.00263619,0.00958456,0.0136573,0.0114473,0.00513611,0.00356679,0.0112408,0.012179,0.00771145,0.00541089,0.00509507,0.00688178,0.00721101,0.010987,0.0105813,0.00488527,0.00505133,0.0157894,0.0154403,0.00873399,0.00881154,0.0108779,0.011837,0.00640449,0.00861708,0.00522674,0.00323506,0.00952035,0.015729,0.0133578,0.00694673,0.00998667,0.0154245,0.00777532,0.00937052,0.00575844,0.00612032,0.0104962
1,0.234946,0.0786182,0.0283464,0.00964375,0.00941563,0.0187754,0.00426888,0.0227203,0,0.0186485,0.00895706,0.00869253,0.0085623,0.00878124,0.016172,0.00684334,0.0111451,0.0066087,0.00666399,0.00704753,0.00991114,0.00499282,0.0110894,0.00127591,0.0129012,0.00994545,0.0103475,0.0150501,0.00208967,0.0135811,0.0055003,0.0124668,0.0112408,0.00697212,0.0122236,0.00446109,0.0139598,0.00664745,0.0121453,0.00777319,0.00347436,0.0106032,0.00384527,0.0158357,0.0079735,0.00648498,0.0078687,0.00252353,0.0122574,0.00851768,0.0119212,0.0111341,0.00537131,0.0108702,0.00262795,0.0118696,0.0049991,0.00890205,0.010925,0.00629999,0.0103439,0.00528564,0.00980288
1,0.333818,0.0996205,0.0711356,0.0228079,0.0436535,0.0199869,0.0341977,0.0217611,0.0140733,0.0220665,0.0224546,0.0177985,0.0080432,0.0357254,0.000431938,0.03178,0.00051578,0.0281242,0.00704367,0.0206825,0.018254,0.00986109,0.0217865,0.0156634,0.0125534,0.0198009,0.00800076,0.0230072,0.00448722,0.0194306,0.0102814,0.014259,0.0235762,0.00196925,0.0236189,0.0094519,0.0185125,0.00573129,0.0145093,0.0100597,0.0174652,0.00368774,0.0201235,0.00167442,0.0250026,0.00719437,0.00896341,0.0160439,0.0128381,0.0136483,0.00860728,0.0139315,0.0146264,0.0101326,0.0206698,0.00646138,0.0122327,0.0230867,0,0.0177613,0.00909398,0.0181092,0.00430323
1,0.210106,0.031405,0.0177202,0.0214971,0.00194041,0.0074828,0.00246326,0.0126935,0.0100683,0,0.00791074,0.0117172,0.00591652,0.00929045,0.0063676,0.0070937,0.0092035,0.00442461,0.0126452,0.0046192,0.00748713,0.00972552,0.00435614,0.00900347,0.00745509,0.00722079,0.0082473,0.007874,0.00669101,0.0069464,0.00857106,0.011679,0.00291784,0.0103742,0.00802108,0.00294697,0.0139779,0.00248698,0.00938619,0.00695875,0.00757653,0.00825713,0.00558727,0.0104985,0.00210302,0.0118062,0.00756227,0.00569105,0.00965188,0.00857817,0.00878324,0.00805993,0.00839874,0.00575262,0.0108214,0.00728273,0.00759408,0.00926335,0.00747046,0.00697035,0.00818392,0.00987589,0.00707868
1,0.208706,0.0149409,0.0116293,0.0169577,0.0128092,0.00625687,0.00384695,0.00694954,0.00715973,0,0.0074895,0.00313436,0.00434441,0.00395639,0.000150666,0.00532196,0.00534117,0.00287362,0.00702599,0.00329683,0.0051537,0.0050594,0.00102966,0.00467042,0.00194979,0.00583605,0.00507652,0.00321824,0.00506203,0.00475053,0.00294516,0.00413512,0.00264804,0.00533118,0.00355954,0.00319248,0.00684388,0.00323955,0.00567593,0.00516262,0.0024084,0.00637293,0.00690044,0.00470883,0.00470673,0.00417763,0.0055537,0.00627959,0.00514422,0.00400505,0.00192432,0.00787421,0.0039884,0.00680167,0.00638009,0.000751471,0.00898241,0.00334593,0.00586837,0.00551374,0.0038285,0.008148,0.00428253
1,0.242646,0.0444289,0.0120852,0.0168569,0.013881,0.0427124,0.00691688,0.011119,0.0192529,0.0111262,0.0203625,0.0161816,0.00949782,0.00528219,0.0217363,0.00427502,0.0215559,0.0236824,0.00677943,0.0224164,0.0103648,0.0121141,0.0227379,0.00621706,0.0149477,0.0117036,0.0104563,0.00953219,0.0200619,0.0112514,0.0146875,0.00695403,0.0152799,0.0100663,0.0185731,0.0083936,0.00777282,0.0049847,0.0163832,0.0065765,0.0220105,0,0.0261273,0.00462318,0.0183798,0.0138106,0.0100853,0.0089254,0.0190447,0.00567173,0.0265043,0.00179014,0.0235864,0.00181729,0.0106771,0.0138072,0.00698808,0.0237344,0.00142721,0.0242482,0.00539066,0.0127824,0.0148414
1,0.188505,0.0190391,0.00820982,0.000877351,0.00969916,0.00416482,0.00344618,0.00973465,0.00861482,0.00487676,0.00808251,0.00791557,0.00899495,0.00455128,0.0126131,0.000865856,0.0140692,0.00122993,0.00913439,0.0104275,0.010142,0.00641208,0.0149749,0.00198983,0.0207078,0,0.0119703,0.00459063,0.00764888,0.00549167,0.0103439,0.00927921,0.00486725,0.010424,0.00716844,0.0160721,0.011681,0.00936678,0.00472636,0.0161805,0.00741768,0.0111532,0.0030382,0.0108806,0.00873079,0.0119495,0.00611265,0.0134591,0.0104319,0.00783357,0.00892624,0.00923997,0.0115522,0.0111192,0.0109025,0.00697065,0.00948116,0.00712691,0.00724435,0.00965982,0.00822217,0.00622293,0.011501
1,0.274124,0.0607652,0.0260023,0.0186047,0.00700035,0.0277576,0,0.0241564,0.00654882,0.0123696,0.0129032,0.0122792,0.0119309,0.0178185,0.00715866,0.0176725,0.00718396,0.0152539,0.00998346,0.0115715,0.0120153,0.00958975,0.0108914,0.0117229,0.00831566,0.0131177,0.00766714,0.0120269,0.00842943,0.0125276,0.0116299,0.0113774,0.0128736,0.0119761,0.0123332,0.0133465,0.00960857,0.0176222,0.00928823,0.0168735,0.0104779,0.00924591,0.0161043,0.00910035,0.0128515,0.0128769,0.00837345,0.0129541,0.00889815,0.00767662,0.0122221,0.00836021,0.0156053,0.00818206,0.0151567,0.0066059,0.0163344,0.00825448,0.0180629,0.0143564,0.0150276,0.0214999,0.00723526
1,0.238433,0.00111304,0.0218262,0.00265953,0.0150685,0.017942,0.0135475,0.0136116,0.0199279,0.00360255,0.0143404,0.0207306,0,0.0162904,0.0118504,0.0180627,0.0133602,0.0120169,0.0115978,0.0115672,0.0141812,0.0148839,0.00671535,0.0111847,0.00965998,0.0185564,0.0112942,0.0171329,0.0101294,0.00809198,0.00831807,0.012548,0.0130492,0.0145138,0.0068234,0.0143658,0.0102836,0.0124584,0.0136959,0.00647727,0.0118159,0.0116578,0.00887685,0.011533,0.0101533,0.0112203,0.0154486,0.0107422,0.0129651,0.013363,0.0119738,0.0137747,0.00837491,0.00644116,0.0132608,0.00792446,0.0186919,0.0187651,0.0119059,0.0108397,0.0127351,0.013927,0.0155554
1,0.190712,0.00320904,0.00163247,0.00576176,0.00771506,0,0.00283969,0.00247283,0.00942009,0.00436513,0.00483387,0.00335833,0.0017846,0.0023841,0.00152617,0.00640779,0.000556499,0.00651141,0.0100042,0.00218115,0.00759217,0.00208981,0.00316776,0.00512938,0.00404116,0.00491034,0.0028649,0.00521819,0.00778791,0.00422965,0.00397881,0.00670273,0.00451116,0.00309997,0.000596244,0.00548942,0.00288297,0.0057659,0.00317934,0.00357887,0.0066564,0.00387915,0.0103597,0.0065632,0.00261312,0.0059973,0.00333651,0.00184501,0.00759916,0.002953,0.00259459,0.00538954,0.00524824,0.00386394,0.00450561,0.00447219,0.00274597,0.005685,0.00401677,0.00369485,0.00352401,0.00363714,0.00377314
