Color_0_0,Color_0_1,Color_0_2,Color_1_0,Color_1_1,Color_1_2,Color_2_0,Color_2_1,Color_2_2,Color_3_0,Color_3_1,Color_3_2,color_4_0,Color_4_1,Color_4_2,Color_5_0,Color_5_1,Color_5_2,Color_6_0,Color_6_1,Color_6_2,Color_7_0,Color_7_1,Color_7_2,Color_8_0,Color_8_1,Color_8_2,Color_9_0,Color_9_1,Color_9_2,Color_10_0,Color_10_1,Color_10_2,Color_11_0,Color_11_1,Color_11_2,Color_12_0,Color_12_1,Color_12_2,Color_13_0,Color_13_1,Color_13_2,Color_14_0,Color_14_1,Color_14_2,Color_15_0,Color_15_1,Color_15_2
0.566987,0.444055,0.383264,0.351316,0.293549,0.226468,0.071145,0.058054,0.040233,0.006156,0.004876,0.003217,0.671736,0.599909,0.48654,0.524791,0.465102,0.370233,0.236768,0.204834,0.156047,0.064133,0.054425,0.040306,0.776649,0.717522,0.619678,0.679044,0.623803,0.532363,0.499401,0.457752,0.387308,0.297748,0.273434,0.222209,0.839171,0.790279,0.715305,0.741713,0.696067,0.62043,0.596026,0.553455,0.478362,0.40402,0.422487,0.326957
0.437239,0.349301,0.402224,0.245904,0.234219,0.240021,0.023712,0.023755,0.024386,0.000976,0.00094,0.000997,0.530392,0.545268,0.570194,0.45516,0.471159,0.492243,0.173207,0.178812,0.186672,0.019461,0.020365,0.020964,0.6311,0.660767,0.699849,0.573319,0.606025,0.640511,0.433189,0.45839,0.481142,0.170116,0.193704,0.192464,0.673355,0.709029,0.759726,0.619815,0.662544,0.706076,0.498273,0.543322,0.569873,0.213014,0.345914,0.303682
0.291355,0.158982,0.175571,0.142907,0.104817,0.084682,0.028063,0.020389,0.017758,0.003021,0.002008,0.002137,0.397802,0.353841,0.285979,0.287824,0.253688,0.211327,0.109759,0.09342,0.085857,0.027846,0.021422,0.02252,0.551553,0.519668,0.447117,0.449196,0.424679,0.380333,0.28089,0.259672,0.240959,0.136066,0.118852,0.112404,0.623188,0.596596,0.54314,0.524559,0.504808,0.468747,0.361928,0.343719,0.319374,0.179134,0.182862,0.154634
0.469678,0.361167,0.421685,0.28545,0.247881,0.262453,0.041434,0.036409,0.037863,0.001072,0.000903,0.000915,0.560273,0.537107,0.562435,0.444664,0.418774,0.438915,0.182006,0.165451,0.170705,0.034819,0.030958,0.031469,0.652274,0.64149,0.673049,0.576502,0.561708,0.589351,0.422853,0.393885,0.405833,0.25609,0.237234,0.238202,0.6938,0.684571,0.720752,0.628097,0.61898,0.651965,0.500991,0.477659,0.49418,0.327129,0.357575,0.332586
0.328221,0.254823,0.24715,0.195555,0.164654,0.153402,0.015438,0.01344,0.013157,0.000272,0.000279,0.000303,0.393986,0.358775,0.35087,0.320886,0.301036,0.311939,0.118981,0.113653,0.124666,0.016166,0.0161,0.018206,0.492484,0.473276,0.495798,0.409908,0.402226,0.444079,0.308565,0.304707,0.345628,0.158919,0.159795,0.17823,0.563867,0.561056,0.607598,0.457631,0.460758,0.517594,0.349106,0.353591,0.403042,0.189693,0.255414,0.242717
0.480022,0.475422,0.445076,0.36895,0.381515,0.353591,0.130641,0.140123,0.129431,0.023808,0.02676,0.023695,0.544781,0.584871,0.551154,0.460339,0.50862,0.496201,0.274829,0.318914,0.318824,0.119894,0.146899,0.147368,0.638577,0.70098,0.686368,0.54245,0.625852,0.632644,0.420421,0.515434,0.536729,0.309483,0.393587,0.410988,0.704108,0.776189,0.771104,0.586031,0.686555,0.704992,0.453451,0.57302,0.607214,0.354815,0.478853,0.497774
0.528401,0.365461,0.448487,0.239732,0.214426,0.214704,0.022021,0.021993,0.02137,0.000707,0.000868,0.000992,0.638744,0.637098,0.637324,0.491926,0.499561,0.502233,0.147263,0.159674,0.168397,0.0165,0.020602,0.02338,0.743414,0.759428,0.762741,0.66485,0.698794,0.717393,0.440867,0.496876,0.531807,0.158509,0.216983,0.239386,0.783618,0.812735,0.833005,0.717572,0.76515,0.796814,0.537751,0.622028,0.667005,0.233628,0.400637,0.403303
0.328031,0.205311,0.192109,0.24104,0.160394,0.140392,0.058348,0.03802,0.03288,0.001866,0.001108,0.000927,0.465298,0.34048,0.308989,0.369316,0.267971,0.240506,0.154555,0.107151,0.095775,0.027143,0.017072,0.015114,0.652555,0.532882,0.501889,0.566714,0.454181,0.427187,0.366518,0.280501,0.2617,0.152288,0.110643,0.098427,0.753362,0.643686,0.619901,0.671827,0.564529,0.541161,0.476234,0.390311,0.365215,0.181697,0.230437,0.158962
0.505886,0.348302,0.299468,0.362693,0.248383,0.204871,0.076086,0.050921,0.042327,0.003351,0.00228,0.001985,0.590819,0.44324,0.371519,0.465825,0.343335,0.297758,0.195108,0.141048,0.128809,0.039435,0.028669,0.027621,0.694591,0.580096,0.536286,0.606874,0.50924,0.480792,0.43052,0.357091,0.34704,0.235823,0.193561,0.184752,0.738046,0.672161,0.665552,0.659347,0.600855,0.599241,0.527953,0.470951,0.475036,0.331594,0.339762,0.293137
0.371455,0.213819,0.252519,0.155741,0.122936,0.103269,0.018075,0.013093,0.010205,0.001502,0.000794,0.000801,0.51958,0.471188,0.391785,0.368604,0.329763,0.265686,0.11888,0.097506,0.076039,0.033299,0.02353,0.019094,0.657697,0.612334,0.507375,0.563798,0.513721,0.410739,0.379622,0.328175,0.246441,0.210734,0.171133,0.126782,0.728266,0.687387,0.586727,0.62603,0.576299,0.469029,0.485173,0.425625,0.314216,0.308352,0.288085,0.191254
0.189744,0.12738,0.159673,0.08647,0.09101,0.082225,0.017207,0.020297,0.016498,0.002834,0.003699,0.002734,0.252222,0.2625,0.249968,0.163543,0.177506,0.16104,0.073085,0.083111,0.071201,0.029151,0.035222,0.028116,0.399288,0.424524,0.407636,0.287076,0.309444,0.29134,0.170574,0.185374,0.16984,0.103036,0.116143,0.101823,0.476757,0.508339,0.496289,0.372198,0.403444,0.390525,0.227838,0.255567,0.241175,0.120691,0.176474,0.141578
0.279329,0.194412,0.246271,0.120993,0.124033,0.115589,0.023849,0.028499,0.021462,0.002453,0.003436,0.002127,0.364146,0.361941,0.361266,0.2382,0.244852,0.232824,0.079708,0.088248,0.075316,0.017269,0.021198,0.017201,0.504163,0.506193,0.504828,0.395483,0.397368,0.389292,0.222637,0.229281,0.220348,0.104684,0.116105,0.108413,0.592262,0.59701,0.599424,0.476284,0.47787,0.471548,0.298694,0.304341,0.2932,0.156891,0.198351,0.170543
0.220257,0.202706,0.131001,0.293885,0.297715,0.21437,0.403047,0.4058,0.319959,0.493461,0.500865,0.423097,0.145434,0.150415,0.09916,0.24976,0.260042,0.1896,0.341102,0.351666,0.279301,0.403334,0.415372,0.345859,0.015342,0.016617,0.010966,0.09769,0.104441,0.077797,0.2513,0.267083,0.213736,0.297465,0.319501,0.267075,0.000366,0.000445,0.000292,0.01782,0.019873,0.014468,0.15187,0.172767,0.13298,0.20957,0.270262,0.225724
0.429318,0.335568,0.379281,0.490152,0.522952,0.480839,0.574269,0.611481,0.558666,0.659659,0.666904,0.632726,0.209603,0.199267,0.196537,0.413175,0.443162,0.408681,0.512816,0.554024,0.49981,0.566814,0.600661,0.547962,0.015814,0.016641,0.016268,0.153949,0.164604,0.155712,0.384175,0.408761,0.381419,0.447515,0.477857,0.441474,0.000358,0.000382,0.000383,0.020255,0.021605,0.020981,0.172353,0.18596,0.1745,0.234199,0.305941,0.254977
0.236115,0.178251,0.222533,0.12523,0.123556,0.130143,0.022577,0.022856,0.023619,0.001406,0.001559,0.001627,0.295918,0.305927,0.320195,0.220634,0.233617,0.245297,0.097955,0.106025,0.112375,0.024332,0.027485,0.029523,0.41598,0.429296,0.442471,0.310004,0.329581,0.344469,0.191395,0.211262,0.225414,0.116163,0.128996,0.138203,0.533861,0.543805,0.548196,0.385544,0.401397,0.411227,0.228267,0.249707,0.262284,0.133478,0.178459,0.170698
0.180774,0.318704,0.359735,0.148821,0.24884,0.280523,0.053538,0.076861,0.087098,0.005328,0.006106,0.00696,0.282087,0.421236,0.466098,0.232994,0.344731,0.380402,0.113328,0.162554,0.177803,0.031242,0.039199,0.040844,0.540424,0.621429,0.651739,0.438517,0.530666,0.561258,0.290735,0.348442,0.360845,0.162083,0.163035,0.156618,0.74731,0.780264,0.804089,0.619846,0.669084,0.692518,0.448098,0.48079,0.491495,0.350594,0.21893,0.255311
0.233157,0.176737,0.193835,0.132385,0.137211,0.120688,0.040702,0.048121,0.038608,0.004815,0.006274,0.004616,0.276184,0.273748,0.256279,0.191472,0.199219,0.177428,0.100028,0.114359,0.093602,0.043611,0.050784,0.040754,0.39614,0.390816,0.382359,0.293099,0.292925,0.275743,0.183223,0.189773,0.168386,0.138173,0.149131,0.127865,0.477181,0.469965,0.465389,0.365245,0.362985,0.349002,0.233415,0.240348,0.221217,0.168929,0.189844,0.161884
0.270152,0.218456,0.252803,0.175682,0.169294,0.17109,0.025501,0.025642,0.025162,0.000771,0.000782,0.00076,0.323532,0.327385,0.33553,0.285345,0.291962,0.297237,0.124272,0.127546,0.129231,0.019014,0.019502,0.019288,0.408652,0.412911,0.424507,0.371837,0.380191,0.392914,0.295735,0.303839,0.311783,0.145157,0.152391,0.148608,0.452825,0.453831,0.465449,0.412049,0.417183,0.429302,0.340662,0.350691,0.357015,0.183958,0.241344,0.207952
0.191288,0.112094,0.119822,0.125044,0.092961,0.08108,0.021648,0.016579,0.01416,0.000363,0.000283,0.000241,0.212546,0.168452,0.151125,0.172395,0.139731,0.123965,0.076287,0.063016,0.058058,0.010547,0.009217,0.009059,0.289565,0.253376,0.237048,0.221874,0.196356,0.19021,0.1533,0.137062,0.137466,0.080091,0.074747,0.074038,0.349981,0.315863,0.297561,0.267397,0.2465,0.240941,0.175174,0.165112,0.165724,0.086123,0.126101,0.099677
0.395315,0.320036,0.389394,0.229036,0.234039,0.252534,0.048838,0.053011,0.057002,0.0042,0.004547,0.004801,0.47311,0.488643,0.508478,0.347234,0.369318,0.386803,0.166853,0.183515,0.196052,0.059339,0.065861,0.070951,0.608903,0.61922,0.633976,0.469244,0.483541,0.501439,0.317982,0.339967,0.361494,0.228149,0.256636,0.277584,0.717582,0.733348,0.742122,0.550253,0.565311,0.582399,0.375506,0.401929,0.423187,0.279406,0.320835,0.340781
0.333194,0.258894,0.337529,0.137153,0.143173,0.164346,0.010283,0.015295,0.017382,0.001114,0.001003,0.001049,0.404958,0.440437,0.480737,0.294811,0.335358,0.36902,0.086511,0.11397,0.126192,0.01686,0.021102,0.023489,0.541343,0.596698,0.625922,0.439208,0.501391,0.542313,0.293457,0.350073,0.38956,0.150441,0.192333,0.21172,0.655998,0.708404,0.726223,0.51458,0.572609,0.611035,0.361151,0.426734,0.471512,0.215483,0.328223,0.332406
0.455994,0.294192,0.317561,0.290661,0.226439,0.215129,0.066967,0.054277,0.050317,0.006539,0.005584,0.005349,0.517368,0.410702,0.402048,0.40605,0.340596,0.336229,0.203675,0.177443,0.179003,0.073502,0.066633,0.067022,0.622788,0.502881,0.502698,0.520385,0.447161,0.457555,0.389062,0.348154,0.364569,0.294227,0.265702,0.26762,0.675681,0.563623,0.571173,0.562748,0.491787,0.505747,0.441627,0.401564,0.418396,0.359815,0.342659,0.342588
0.355066,0.253336,0.355109,0.146174,0.150468,0.171174,0.011082,0.013098,0.014658,0.000268,0.000419,0.000502,0.437753,0.4639,0.500044,0.313019,0.345385,0.376325,0.096044,0.11362,0.129354,0.016302,0.020501,0.024192,0.625318,0.642824,0.66563,0.475306,0.512326,0.549509,0.28167,0.329223,0.374512,0.154059,0.189576,0.218213,0.751156,0.755788,0.767251,0.572099,0.603271,0.635302,0.337691,0.392888,0.440868,0.213868,0.284281,0.307173
0.362778,0.285943,0.306303,0.242484,0.207488,0.208768,0.047213,0.040872,0.040884,0.001358,0.001185,0.001198,0.421609,0.379487,0.374934,0.359754,0.325064,0.3223,0.170704,0.156145,0.155512,0.027613,0.025656,0.025463,0.48778,0.452785,0.449145,0.436835,0.410338,0.407051,0.343963,0.326985,0.325716,0.178453,0.174812,0.170144,0.526376,0.506084,0.507817,0.470493,0.455515,0.461402,0.390057,0.380719,0.385575,0.216973,0.285288,0.243124
0.43065,0.357824,0.377121,0.273461,0.252997,0.239904,0.042841,0.041173,0.038232,0.002207,0.002304,0.002181,0.501702,0.503052,0.495775,0.410939,0.411645,0.400568,0.190331,0.189615,0.185314,0.055325,0.055,0.053877,0.59719,0.626597,0.628715,0.518293,0.540945,0.544379,0.398377,0.401231,0.401347,0.27859,0.274524,0.268489,0.652519,0.694168,0.700049,0.567646,0.596262,0.604735,0.460972,0.463946,0.463121,0.343983,0.364187,0.340855
0.376917,0.306424,0.349664,0.238098,0.220953,0.236458,0.032269,0.031737,0.034127,0.000955,0.001006,0.00111,0.404531,0.404654,0.421438,0.341783,0.355148,0.376174,0.157564,0.174907,0.19209,0.03447,0.040498,0.046195,0.466447,0.488292,0.511692,0.393109,0.437654,0.473052,0.303934,0.360085,0.404683,0.208589,0.256932,0.293541,0.51337,0.562153,0.589942,0.419082,0.482618,0.52528,0.328523,0.39711,0.449174,0.260222,0.339761,0.38347
0.494447,0.350745,0.40739,0.234878,0.211125,0.200046,0.022085,0.021332,0.018659,0.000849,0.000833,0.000623,0.608421,0.588899,0.575314,0.47328,0.462723,0.443573,0.15294,0.149983,0.140846,0.022231,0.022517,0.020382,0.7203,0.733398,0.73985,0.637787,0.631949,0.618846,0.425035,0.415294,0.393409,0.21406,0.219187,0.204624,0.78082,0.808655,0.826658,0.702643,0.706768,0.704358,0.497897,0.488538,0.466045,0.293238,0.333047,0.288176
0.353187,0.286661,0.358746,0.193988,0.183908,0.214309,0.018749,0.018574,0.021698,0.000494,0.000489,0.000581,0.397117,0.390268,0.431878,0.312711,0.323024,0.372111,0.126012,0.133893,0.159687,0.023396,0.025486,0.031268,0.473312,0.470214,0.518207,0.385289,0.412974,0.481975,0.283574,0.312733,0.377681,0.173086,0.196521,0.237195,0.524995,0.529096,0.583587,0.434469,0.463771,0.53634,0.32626,0.359742,0.431167,0.218961,0.292566,0.324834
0.262473,0.217387,0.234031,0.151808,0.152106,0.151976,0.021273,0.024982,0.02586,0.001138,0.001607,0.001745,0.298226,0.305149,0.303972,0.213134,0.235202,0.247136,0.075954,0.10093,0.116556,0.023549,0.036665,0.045773,0.389278,0.416084,0.437346,0.284623,0.329943,0.366543,0.157997,0.217616,0.262356,0.096653,0.154546,0.197227,0.470763,0.509905,0.541584,0.341095,0.394753,0.438552,0.195802,0.269165,0.325318,0.116823,0.202886,0.257641
0.301869,0.241608,0.253148,0.175052,0.176656,0.158034,0.021959,0.02443,0.021211,0.000601,0.00085,0.000753,0.36105,0.378941,0.346936,0.309779,0.323551,0.292519,0.128481,0.139621,0.124827,0.018939,0.023188,0.020658,0.444002,0.453817,0.416612,0.391277,0.400191,0.361805,0.292777,0.315285,0.282806,0.15491,0.183266,0.162235,0.496908,0.498513,0.467419,0.426113,0.433312,0.398015,0.327787,0.351287,0.315605,0.204537,0.272084,0.22339
0.320974,0.178227,0.146076,0.203216,0.120040,0.090491,0.045225,0.022274,0.018579,0.001680,0.000000,0.000251,0.465297,0.367043,0.282885,0.332061,0.246484,0.185385,0.124168,0.074871,0.058923,0.021667,0.010897,0.011232,0.773584,0.709309,0.594747,0.588498,0.520107,0.414144,0.297617,0.246516,0.197471,0.095031,0.076945,0.065201,1.000000,0.964755,0.848975,0.814494,0.771592,0.645304,0.435147,0.417654,0.332314,0.093449,0.201919,0.099373
0.374085,0.235797,0.151400,0.253982,0.165027,0.095269,0.046888,0.026039,0.014466,0.002194,0.000664,0.000000,0.495657,0.378095,0.260996,0.365300,0.274681,0.187421,0.131257,0.084984,0.058873,0.024654,0.016278,0.013619,0.797005,0.726388,0.583832,0.618608,0.544563,0.423306,0.334248,0.280145,0.215422,0.135855,0.113843,0.090608,1.000000,0.967339,0.819405,0.802547,0.767888,0.635647,0.478092,0.456901,0.363399,0.153122,0.258881,0.136785
0.615384,0.510674,0.482722,0.393345,0.374035,0.316459,0.060247,0.062019,0.051248,0.000000,0.001512,0.000622,0.743011,0.738557,0.625947,0.617397,0.613587,0.513414,0.274520,0.278236,0.231092,0.066638,0.074202,0.061877,0.899087,0.911193,0.794139,0.794122,0.792125,0.672465,0.570767,0.569743,0.475592,0.351692,0.366821,0.307423,0.974722,1.000000,0.893801,0.876364,0.883601,0.769196,0.667590,0.668733,0.571484,0.467072,0.505306,0.412386
0.652070,0.587381,0.431223,0.734417,0.695901,0.573609,0.884676,0.861718,0.799741,1.000000,0.984558,0.950767,0.471064,0.440393,0.321817,0.633059,0.610031,0.520295,0.782350,0.770023,0.718203,0.872338,0.861924,0.826926,0.072548,0.069549,0.050974,0.281536,0.274263,0.233400,0.615725,0.606086,0.564074,0.693808,0.688604,0.655728,0.000517,0.000568,0.000000,0.043706,0.043485,0.035589,0.331136,0.338077,0.303849,0.419140,0.497694,0.461800
0.563750,0.478616,0.505868,0.302810,0.293510,0.282444,0.037280,0.037729,0.036390,0.000000,0.000044,0.000089,0.665653,0.660933,0.638980,0.488098,0.489294,0.469017,0.180572,0.181993,0.175593,0.041186,0.042034,0.041533,0.871711,0.872488,0.850622,0.715425,0.716106,0.690702,0.468440,0.470327,0.450868,0.260976,0.269852,0.255888,0.996207,1.000000,0.984280,0.841089,0.841340,0.819018,0.617294,0.625183,0.599200,0.351222,0.438599,0.370977
0.542980,0.462220,0.490735,0.328137,0.320590,0.306958,0.046566,0.047088,0.046640,0.000000,0.000066,0.001659,0.671497,0.667856,0.624253,0.569797,0.559620,0.511464,0.242043,0.240151,0.220362,0.035994,0.037293,0.037558,0.840156,0.843432,0.816918,0.718508,0.717893,0.683097,0.507432,0.513965,0.480605,0.238230,0.252156,0.239033,0.996615,1.000000,0.988906,0.848544,0.856875,0.835858,0.602821,0.627841,0.594705,0.293038,0.407923,0.329023
0.455090,0.323798,0.338338,0.229447,0.219068,0.184819,0.026469,0.028365,0.023277,0.000000,0.000337,0.000221,0.589724,0.564313,0.480434,0.451089,0.446851,0.374726,0.161883,0.170472,0.143153,0.032101,0.037156,0.031502,0.832315,0.799963,0.711129,0.655018,0.637082,0.551724,0.393078,0.403833,0.340356,0.208746,0.229449,0.184592,1.000000,0.970720,0.886427,0.799478,0.776229,0.690352,0.474384,0.480292,0.401567,0.283244,0.332495,0.251783
0.576617,0.522406,0.415735,0.708848,0.685963,0.585459,0.884263,0.872327,0.804525,1.000000,0.998797,0.954371,0.429180,0.399551,0.308137,0.611107,0.591143,0.504479,0.782904,0.772724,0.712508,0.872993,0.869559,0.824218,0.086172,0.077689,0.057683,0.277203,0.261775,0.219752,0.591686,0.580746,0.531954,0.666101,0.660239,0.617538,0.001482,0.000779,0.000000,0.047002,0.043555,0.035613,0.273532,0.270921,0.243065,0.323092,0.374788,0.343242
0.533171,0.403407,0.328950,0.331352,0.265090,0.181146,0.062428,0.045232,0.025100,0.003185,0.001351,0.000000,0.656339,0.581148,0.474575,0.481008,0.419753,0.326593,0.199168,0.156581,0.108720,0.046266,0.034204,0.021494,0.864822,0.808126,0.723632,0.702551,0.638057,0.553247,0.450363,0.392735,0.317309,0.242200,0.208112,0.152316,1.000000,0.949370,0.887483,0.840084,0.776500,0.686993,0.598747,0.539079,0.439670,0.314056,0.352796,0.230317
0.472461,0.393002,0.346224,0.369944,0.322422,0.274515,0.112707,0.097088,0.081548,0.003652,0.001647,0.000000,0.589973,0.540285,0.479708,0.480657,0.442613,0.385644,0.249654,0.225903,0.193288,0.082064,0.069878,0.058201,0.826252,0.804272,0.773790,0.711021,0.686891,0.644562,0.470511,0.446285,0.406824,0.272241,0.250652,0.219180,1.000000,0.993560,0.979729,0.881142,0.862713,0.841700,0.626047,0.604319,0.573481,0.309459,0.386882,0.298713
0.611110,0.450342,0.293085,0.475574,0.346429,0.213832,0.090754,0.065975,0.042587,0.000719,0.000246,0.000000,0.718001,0.586033,0.408958,0.646995,0.514301,0.347250,0.279594,0.221418,0.150930,0.032881,0.026797,0.019115,0.856911,0.760793,0.608793,0.801110,0.690715,0.523656,0.607193,0.517025,0.383981,0.259415,0.230069,0.157192,1.000000,0.944797,0.840103,0.896517,0.817599,0.683005,0.716182,0.641182,0.495515,0.305824,0.453079,0.221706
0.439940,0.348857,0.425208,0.194254,0.199964,0.211197,0.016974,0.019235,0.019990,0.000000,0.000080,0.000101,0.543941,0.562465,0.579685,0.398050,0.424365,0.442919,0.122170,0.135555,0.142703,0.016861,0.020139,0.021229,0.772222,0.798364,0.815067,0.604383,0.636074,0.660239,0.366119,0.395403,0.412975,0.172201,0.197413,0.203169,0.964486,0.989094,1.000000,0.746383,0.777235,0.799085,0.464866,0.502061,0.519782,0.255740,0.341418,0.319454
0.623191,0.576876,0.539048,0.752603,0.746708,0.699365,0.913583,0.908847,0.869670,1.000000,0.997314,0.970925,0.389076,0.388280,0.359823,0.584578,0.587098,0.551082,0.793789,0.794687,0.757960,0.867919,0.867811,0.831759,0.051079,0.052555,0.048280,0.230774,0.236307,0.220674,0.577690,0.584485,0.558326,0.675363,0.680992,0.653980,0.000118,0.000274,0.000000,0.052665,0.054536,0.050982,0.385945,0.398486,0.378614,0.516811,0.562417,0.536311
0.495118,0.349679,0.450686,0.243689,0.235906,0.247085,0.027952,0.028652,0.029724,0.000000,0.000015,0.000111,0.637979,0.637400,0.653237,0.479615,0.483800,0.491531,0.161917,0.164700,0.169675,0.026877,0.027640,0.029884,0.868621,0.875772,0.883672,0.730128,0.737979,0.750628,0.461882,0.472598,0.488745,0.223569,0.235503,0.244710,0.976256,0.989222,1.000000,0.830535,0.841977,0.859422,0.561974,0.582740,0.603780,0.301950,0.386685,0.359659
0.472675,0.359568,0.476023,0.209895,0.249040,0.270288,0.022701,0.032855,0.036481,0.000000,0.000610,0.000865,0.560391,0.663827,0.673715,0.414061,0.519571,0.535916,0.155644,0.213897,0.231767,0.038123,0.057927,0.066754,0.761867,0.873122,0.855018,0.592442,0.714219,0.722442,0.360961,0.474369,0.507597,0.208143,0.302549,0.342386,0.895711,1.000000,0.975710,0.715964,0.834450,0.828308,0.439744,0.564926,0.595587,0.258103,0.397971,0.430436
0.547860,0.415620,0.463542,0.282173,0.256344,0.250436,0.024041,0.023072,0.022269,0.000007,0.000008,0.000000,0.677954,0.650145,0.611576,0.531797,0.513718,0.487866,0.186873,0.184555,0.179905,0.025077,0.026069,0.026101,0.891166,0.870877,0.821369,0.747428,0.726461,0.682711,0.498482,0.497636,0.486571,0.264475,0.277978,0.279794,1.000000,0.986233,0.947112,0.859714,0.841996,0.800595,0.585771,0.585342,0.566589,0.347606,0.405794,0.383031
0.642824,0.468624,0.298472,0.541514,0.398928,0.252917,0.129986,0.094751,0.057509,0.003870,0.001999,0.000000,0.729522,0.572130,0.400836,0.667592,0.524226,0.367511,0.344294,0.265513,0.176554,0.059845,0.044522,0.026051,0.884916,0.748039,0.587438,0.821372,0.687266,0.527119,0.629081,0.525963,0.390395,0.270514,0.237650,0.155197,1.000000,0.876037,0.729056,0.920594,0.794460,0.649272,0.739757,0.650993,0.511746,0.315200,0.450742,0.237122
0.481210,0.392003,0.492127,0.208965,0.232457,0.254159,0.030752,0.039496,0.042131,0.000000,0.001050,0.000811,0.601345,0.660749,0.699353,0.408672,0.467936,0.496428,0.135660,0.165612,0.178430,0.042407,0.054199,0.059040,0.845689,0.896366,0.918816,0.677072,0.743736,0.775004,0.391189,0.450437,0.479605,0.223664,0.272140,0.296570,0.954837,0.989530,1.000000,0.821451,0.873240,0.895313,0.519277,0.586188,0.618094,0.330045,0.414955,0.431781
0.749936,0.715336,0.618617,0.479858,0.471708,0.409638,0.043530,0.043448,0.036029,0.000367,0.000300,0.000000,0.887040,0.892635,0.822502,0.702166,0.709727,0.643869,0.226945,0.226440,0.184977,0.051437,0.050712,0.038321,0.976943,1.000000,0.965691,0.829219,0.841250,0.773143,0.542886,0.539804,0.433533,0.320225,0.321607,0.252854,0.933586,0.948636,0.879862,0.807178,0.810628,0.713760,0.617246,0.617756,0.496343,0.397791,0.453853,0.369799
0.477147,0.397833,0.452028,0.279719,0.274789,0.261833,0.041806,0.042409,0.038105,0.000000,0.000041,0.000007,0.608013,0.636652,0.659749,0.499193,0.526432,0.543006,0.237619,0.253449,0.267970,0.053927,0.057559,0.060743,0.785166,0.837162,0.872436,0.648359,0.696926,0.744238,0.495283,0.538974,0.590509,0.326788,0.355428,0.376542,0.929957,0.977896,1.000000,0.743390,0.794184,0.838767,0.540847,0.593702,0.652835,0.388429,0.468061,0.479987
0.293318,0.171711,0.137877,0.174382,0.110485,0.076387,0.044645,0.023526,0.018989,0.002849,0.000036,0.000000,0.439187,0.322893,0.244596,0.308034,0.221443,0.164008,0.107624,0.071528,0.057863,0.020915,0.012573,0.011170,0.765166,0.639906,0.521945,0.608966,0.483538,0.380109,0.316261,0.242160,0.186936,0.100115,0.076439,0.057846,1.000000,0.886476,0.749296,0.820599,0.692392,0.555609,0.487325,0.413283,0.310901,0.112019,0.223265,0.089161
0.434500,0.332935,0.228039,0.323410,0.256680,0.172451,0.065420,0.055271,0.036861,0.001248,0.001116,0.000000,0.545708,0.460964,0.345416,0.437211,0.382377,0.289619,0.190798,0.179297,0.134965,0.057693,0.059081,0.043566,0.809885,0.784748,0.716337,0.670029,0.640617,0.559590,0.419921,0.411745,0.342508,0.234699,0.246097,0.185261,0.989610,1.000000,0.974299,0.833572,0.837279,0.780366,0.574575,0.579164,0.503412,0.292915,0.403844,0.274442
0.520981,0.368017,0.343776,0.350729,0.276677,0.242013,0.083559,0.065440,0.057389,0.001837,0.000436,0.000000,0.668552,0.567404,0.485074,0.506647,0.435212,0.385914,0.239220,0.202253,0.185487,0.059489,0.049916,0.047220,0.876565,0.807388,0.708165,0.716909,0.658712,0.599241,0.503908,0.463971,0.439253,0.312631,0.294138,0.284934,1.000000,0.969429,0.900949,0.814043,0.782685,0.733507,0.587770,0.562032,0.536923,0.407861,0.428423,0.396437
0.384132,0.173114,0.123910,0.290287,0.133993,0.091654,0.086553,0.036398,0.023010,0.004278,0.000913,0.000000,0.512347,0.296854,0.220210,0.402954,0.227548,0.164557,0.195600,0.097374,0.067805,0.042206,0.018635,0.012831,0.741159,0.537657,0.444493,0.619680,0.421932,0.333656,0.413306,0.270704,0.223634,0.174114,0.113949,0.091471,1.000000,0.817921,0.728467,0.797885,0.609117,0.526529,0.535629,0.410614,0.352204,0.162937,0.286917,0.150488
0.463890,0.352831,0.366817,0.311412,0.266987,0.256016,0.074529,0.065471,0.064489,0.000525,0.000000,0.000151,0.601335,0.537910,0.517793,0.468149,0.419087,0.398996,0.216806,0.194078,0.189100,0.055042,0.049229,0.049714,0.836454,0.788915,0.761066,0.669063,0.624768,0.598329,0.429277,0.399925,0.397129,0.239470,0.224161,0.226287,1.000000,0.976770,0.952943,0.794661,0.769900,0.757337,0.515399,0.503039,0.507877,0.285924,0.341097,0.306280
0.471342,0.362571,0.386230,0.331258,0.279686,0.270098,0.077475,0.066586,0.064212,0.000557,0.000000,0.000001,0.575424,0.506929,0.484018,0.477312,0.420452,0.403526,0.240326,0.216494,0.214411,0.059713,0.055660,0.058365,0.803299,0.755592,0.731742,0.650389,0.606379,0.595027,0.465184,0.443561,0.457241,0.291551,0.287874,0.306217,1.000000,0.979106,0.962784,0.802633,0.779289,0.778818,0.558845,0.551926,0.572494,0.344619,0.419536,0.394799
